name,file_extension,CREATION_DATETIME,Number_of_pages,file_size,content,category_name
diagram,pdf,2020-12-02 15:11:30,8,705234,User user_local id INT(11) firstname VARCHAR(127) lastname VARCHAR(127) mail VARCHAR(127) registration_date DATETIME cellphone VARCHAR(63) gender SMALLINT(6) birthdate DATE establishment_id INT(11) id_user_main INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME phone VARCHAR(63)Indexes sms_reminder id INT(11) user_local_id INT(11) appointment_id INT(11) hash VARCHAR(255) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes notification id INT(11) user_receiver_id INT(11) user_sender_id INT(11) message VARCHAR(1023) isRead TINYINT(1) date DATETIME CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes comment id INT(11) establishment_id INT(11) comment VARCHAR(1023) date DATETIME CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME user_local_customer_id INT(11) user_local_provider_id INT(11)Indexes user id INT(11) firstname VARCHAR(127) lastname VARCHAR(127) mail VARCHAR(127) password VARCHAR(127) registration_date DATETIME cellphone VARCHAR(63) gender SMALLINT(6) birthdate DATE mangopayid INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME options LONGTEXT phone VARCHAR(63) image_id INT(11)Indexes Coeur Etablissement / RendezVous profile id INT(11) chmod SMALLINT(6) type SMALLINT(6) label VARCHAR(127) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME link_users_establishments id INT(11) user_id INT(11) establishment_id INT(11) profile_id INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME establishment id INT(11) name VARCHAR(127) siret VARCHAR(63) website VARCHAR(255) phone VARCHAR(63) mail VARCHAR(127) short_description VARCHAR(255) appointment id INT(11) address_id INT(11) user_local_id INT(11) service_step_id INT(11) start_date DATETIME end_date DATETIME CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME id_groupe INT(11) price DOUBLE duration INT(11) position INT(11) client_comment VARCHAR(1024) prestataire_comment VARCHAR(1024) name VARCHAR(255) establishment_id INT(11) is_booked_online TINYINT(1) resources_chosen_by_user TINYINT(1) color VARCHAR(255)Indexes address id INT(11) user_id INT(11) establishment_id INT(11) label VARCHAR(127) address_line_1 VARCHAR(127) address_line_2 VARCHAR(127) zipcode INT(11) city VARCHAR(127) region VARCHAR(127) country VARCHAR(4) fix_phone VARCHAR(63) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME user_local_id INT(11)Indexes appointment_resourceappointment_id INT(11)resource_id INT(11)Indexes user_local id INT(11) firstname VARCHAR(127) lastname VARCHAR(127) mail VARCHAR(127) registration_date DATETIME cellphone VARCHAR(63) gender SMALLINT(6) birthdate DATE establishment_id INT(11) id_user_main INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME phone VARCHAR(63)Indexes sms_reminder id INT(11) user_local_id INT(11) appointment_id INT(11) hash VARCHAR(255) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes notification id INT(11) user_receiver_id INT(11) user_sender_id INT(11) message VARCHAR(1023) isRead TINYINT(1) date DATETIME CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes comment id INT(11) establishment_id INT(11) comment VARCHAR(1023) date DATETIME CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME user_local_customer_id INT(11) user_local_provider_id INT(11)Indexes user id INT(11) firstname VARCHAR(127) lastname VARCHAR(127) mail VARCHAR(127) password VARCHAR(127) registration_date DATETIME cellphone VARCHAR(63) gender SMALLINT(6) birthdate DATE mangopayid INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME options LONGTEXT phone VARCHAR(63) image_id INT(11)Indexes profile id INT(11) chmod SMALLINT(6) type SMALLINT(6) label VARCHAR(127) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME link_users_establishments id INT(11) user_id INT(11) establishment_id INT(11) profile_id INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME establishment id INT(11) name VARCHAR(127) siret VARCHAR(63) website VARCHAR(255) phone VARCHAR(63) mail VARCHAR(127) short_description VARCHAR(255) appointment id INT(11) address_id INT(11) user_local_id INT(11) service_step_id INT(11) start_date DATETIME end_date DATETIME CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME id_groupe INT(11) price DOUBLE duration INT(11) position INT(11) client_comment VARCHAR(1024) prestataire_comment VARCHAR(1024) name VARCHAR(255) establishment_id INT(11) is_booked_online TINYINT(1) resources_chosen_by_user TINYINT(1) color VARCHAR(255)Indexes address id INT(11) user_id INT(11) establishment_id INT(11) label VARCHAR(127) address_line_1 VARCHAR(127) address_line_2 VARCHAR(127) zipcode INT(11) city VARCHAR(127) region VARCHAR(127) country VARCHAR(4) fix_phone VARCHAR(63) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME user_local_id INT(11)Indexess_reminder 11) cal_id INT(11) tment_id INT(11) ARCHAR(255) ION_DATETIME DATETIME E_DATETIME DATETIME E_DATETIME DATETIMEResource specific_days id INT(11) resource_id INT(11) date DATE start TIME end TIME type VARCHAR(127) CREATION_DATETIME DATETIME schedule id INT(11) resource_id INT(11) week SMALLINT(6) day SMALLINT(6) start TIME end TIME type VARCHAR(127) start_week DATE CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes resource_attributes id INT(11) link_resources_attributes_values_id INT(11) name VARCHAR(127) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes resource_attribute_value id INT(11) link_resources_attributes_values_id INT(11) value VARCHAR(127) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes resource id INT(11) user_id INT(11) establishment_id INT(11) name VARCHAR(127) type INT(11) quantity INT(11) description VARCHAR(255) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME image_id INT(11) color VARCHAR(16)Indexes link_resources_attributes_values_resourcelink_resources_attributes_values_id INT(11)resource_id INT(11)Indexes link_resources_attributes_values id INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes appointment_resourceappointment_id INT(11)resource_id INT(11)Indexes s_reminder 11) cal_id INT(11) tment_id INT(11) ARCHAR(255) ION_DATETIME DATETIME E_DATETIME DATETIME E_DATETIME DATETIME specific_days id INT(11) resource_id INT(11) date DATE start TIME end TIME type VARCHAR(127) CREATION_DATETIME DATETIME schedule id INT(11) resource_id INT(11) week SMALLINT(6) day SMALLINT(6) start TIME end TIME type VARCHAR(127) start_week DATE CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes resource_attributes id INT(11) link_resources_attributes_values_id INT(11) name VARCHAR(127) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes resource_attribute_value id INT(11) link_resources_attributes_values_id INT(11) value VARCHAR(127) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes resource id INT(11) user_id INT(11) establishment_id INT(11) name VARCHAR(127) type INT(11) quantity INT(11) description VARCHAR(255) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIME image_id INT(11) color VARCHAR(16)Indexes link_resources_attributes_values_resourcelink_resources_attributes_values_id INT(11)resource_id INT(11)Indexes link_resources_attributes_values id INT(11) CREATION_DATETIME DATETIME UPDATE_DATETIME DATETIME DELETE_DATETIME DATETIMEIndexes,All - Thumb
00-CR-14NOV2019,pdf,2020-12-02 15:59:37,8,656825,,All - Thumb
DECISION2018-281 POUANCE - RENONCIATION DPU,pdf,2021-07-08 10:51:56,1,45863,Accusé de réception en préfecture 049-200069474-20181025-2018-281-AU Date de télétransmission : 14/11/2018 Date de réception préfecture : 14/11/2018 ,azeazefv
2017 22.08 CYANOBACTERIES,pdf,2021-07-08 10:51:56,2,66039,"COMMUNIQUÉ DE PRESSE Angers,  le 22 août 2017PERSISTANCE DE LA PRESENCE DE CYANOBACTERIES EN SURFACE SUR LA LOIRE ET LE LOUET SUSPENSION TEMPORAIRE DE LA PÊCHE  Les  conditions  météorologiques  et  hydrologiques  actuelles favorisent le développement d'amas d'algues en surface des cours d'eau et notamment sur la Loire et le Louet. Des  cyanobactéries,  algues  identifiées  comme  responsables  du décès de 8 chiens la semaine passée, libèrent en effet des toxines particulièrement concentrées au niveau de ces amas de surface. Un nouveau cas d'intoxication à été signalé ce jour à la clinique vétérinaire de Varades. C'est pourquoi : •un arrêté de suspension  de pêche dans la Loire et le Louet a été  pris  ce  jour  en  vertu  de  l'application  du  principe  de précaution,  •il a été  décidé de maintenir la fermeture de la baignade de Rochefort sur Loire jusqu'à la fin de la saison estivale. Il est rappelé qu'il est strictement  interdit de se baigner dans la Loire et fortement déconseillé dans les autres cours d'eau et plans d'eau,  surtout  s'ils  présentent  des  algues  en  surface.  Une surveillance étroite des enfants est recommandée.  Une douche et un nettoyage du matériel soigneux sont indispensables après des activités nautiques. Il faut veiller à éviter de manière générale de toucher tout objet ayant été en contact avec les algues sur les plages et grèves (cailloux, bois...). Il  convient  également  d’ empêcher  animaux  et  bétail  de  se baigner  où  de  s'abreuver  à  ces  endroits  jusqu'à  disparition  du phénomène. Service communication pref-communication@maine-et-loire.gouv.fr 02 41 81 80 26 / 02 41 81 81 36 / 0612781106  Les symptômes qui doivent vous alerter : •Lors de contact avec l’eau : irritation de la peau, du nez, de la gorge, des yeux. •Lors de l’ingestion de l’eau ou de poissons contaminés : maux de ventre, diarrhée, nausées, vomissements. •Des atteintes du système nerveux et du foie ont également été mises en évidence en cas de proliférations massive. En cas de doute, consultez un médecin. Se tenir informer : http://www.maine-et-loire.gouv.fr/ https://www.pays-de-la-loire.ars.sante.fr/loire-mesures-de-precaution- suite-aux-deces-de-chiens Service communication pref-communication@maine-et-loire.gouv.fr 02 41 81 80 26 / 02 41 81 81 36 / 0612781106 ",azeazefv
17SE3006-03,pdf,2021-07-08 10:51:56,2,123454,"Délibération du Conseil municipal  Séance du 30 juin 2017  Le  trente juin deux mille dix sept, à 18 heures, l e Conseil Municipal dûment convoqué, s'est réuni en séance extraordinaire à la Mairie, sous la présiden ce de M. Joël BIGOT, maire.  Présents M. PAVILLON - Mme  HAROU –  M. DESOEUVRE - Mme  CHOUTEAU – M. GUIBERT –  M. RAVELEAU – Mme LIOTON – M. VIGNER - Adjoints.  M. CAILLE – Mme ROUSSEL – Mme REBILLARD – Mme DAVY –   Mme LANGLOIS –  Mme  BEAUCLAIR  (arrivée à partir du point  n°2) –  Mme  MOUILLE –  Mme  BOYER –  M. BOUSSICAULT - Mme GAUTIER – M. COLIN – Mme FROGER - Mme AUFFRET – M. CAVY  - Mme GUENEGOU - Mme EMEREAU, Conseillers Municipaux Absents excusés ayant donné pouvoir (art. L2121.20) Mme BRECHET , Adjointe  M. ROCHAIS, Conseiller municipal délégué   à M. BIGOT  à M. DESOEUVRE  Absents  Mme Liza FONTANILLE, Conseillère municipale déléguée M. Jacques MINETTO, Conseiller municipal  M. Mohamed FRAKSO, Conseiller municipal délégué  Mme Françoise GUILLET, Conseillère municipale  M. Jean-Claude QUETTIER, Conseiller municipal  Mme Céline MAURY, Conseillère municipale  Secrétaire de séance  Mme Frédérique GAUTIER  Convocation adressée le 23 juin 2017, article L.212 1.12  Compte Rendu affiché le 3 juillet 2017, article L.2 121.25  Point n°3    -  Convention de gestion avec la Communauté Urbaine d'Angers  Loire Métropole - Avenant  Monsieur le Maire, expose : Vu le Code Général des Collectivités Générales,  Vu  le  transfert  à  Angers  Loire  Métropole  des  compét ences  nécessaires  à  sa  transformation en Communauté Urbaine, par arrêté pr éfectoral en date du 1 er  septembre 2015,  Vu la délibération de la commune des Ponts-de-Cé, e n date du 15 octobre 2015,  approuvant les conventions de gestion,  Considérant qu'il a été conclu avec les communes me mbres d'Angers Loire Métropole  une convention de gestion dans l'objectif d'assurer  la continuité et la sécurité du service public  pour une durée de 2 ans,  Considérant que par ces conventions, il a été confi é aux communes membres, l'exercice  en son nom et pour son compte de la création, l'amé nagement et l'entretien de la voire, ainsi  que la création, l'aménagement et l'entretien des r éseaux d'eaux pluviales,  Accusé de réception en préfecture 049-214902462-20170630-17SE3006-03-DE Date de télétransmission : 04/07/2017 Date de réception préfecture : 04/07/2017 Considérant que celles-ci arrivent à échéance le 31  août 2017 et qu'il convient de  prolonger ces conventions pour une durée de 4 mois,   En accord avec le bureau municipal, et après en avo ir délibéré, il est proposé au conseil  municipal d'approuver l'avenant à la convention de gestion à intervenir avec Angers Loire  Métropole, pour une durée de 4 mois et s'achevant a u 31 décembre 2017.  Adopté par 26 voix pour et 1 abstention (M. CAVY).      ________________                                                                   Le Maire                                                                                           Joël BIGOT  Accusé de réception en préfecture 049-214902462-20170630-17SE3006-03-DE Date de télétransmission : 04/07/2017 Date de réception préfecture : 04/07/2017 ",azeazefv
2017 12.07 RABOUIN PIEGEAGE,pdf,2021-07-08 10:51:55,2,78643,,azeazefv
SA 2018-54 LA PRÉVIERE Voirie,pdf,2021-07-08 10:51:55,2,224673,,azeazefv
test'aaa,pdf,2021-07-08 10:51:55,1,349806,,azeazefv
00-CR-14NOV2019,pdf,2021-07-08 10:51:55,8,656825,,azeazefv
18DG-026,pdf,2021-07-08 10:51:55,2,432750,,azeazefv
AP4924618E006 - L'ARROSOIR,pdf,2021-07-08 10:51:55,1,752389,,azeazefv
Écho Althénois novembre-décembre 2019 web,pdf,2021-07-08 10:51:55,7,1055091,"TRAVAUX JEUNESSE CCAS Nouveaux aménagements p.5 Fin du plastique à la cantine  p.6 Inscription au repas de Noël p.12 Votre magazine municipal Novembre - Décembre 2019 N°177 Marché de Noël   Du 29 novembre au 1er décembre 2019    p.7AGENDA ÉDITO NOVEMBRE LUNDI 4 Relais Assistante Maternelle (RAM) Permanence sans rendez-vous au  bureau du C.C.A.S. de 13 h 30 à 16 h 30 SAMEDI 9 Sporting Club Althen Paëlla à la salle René Tramier DIMANCHE 10 Sporting Club Althen Loto à 15 h à la salle René Tramier LUNDI 11 FÉRIÉ – Armistice Municipalité Cérémonie du 101e anniversaire de  l’Armistice. Rdv à 10 h 45 devant la  Mairie MERCREDI 13 AMAV Permanence en Mairie de 9 h à 12 h JEUDI 14 Architecte Conseil Permanence en Mairie sur rendez-vous  à partir de 14 h 30 (04 90 62 01 02) DIMANCHE 17 FENARAC Loto à 14 h 30 à la salle René Tramier LUNDI 18 Relais Assistante Maternelle (RAM) Permanence avec rendez-vous au  bureau du C.C.A.S. de 14 h à 16 h 30 SAMEDI 23 Comité des Jumelages Soirée italienne à 19 h 30 à la salle René  Tramier DIMANCHE 24 Club Cyclotouriste Loto à 16 h à la salle René Tramier LUNDI 25 Donneurs de sang Collecte de sang de 15 h 30 à 19 h 30 à  la salle René TramierVENDREDI 29 Comité des Fêtes Marché de Noël de 17 h à 21 h place de  l’Europe. Inauguration à 19 h SAMEDI 30 Comité des Fêtes Marché de Noël de 10 h à 21 h place de  l’Europe.   Gospel à 20 h 30 dans l’église DÉCEMBRE DIMANCHE 1er Comité des Fêtes Marché de Noël de 10 h à 18 h place de  l’Europe Gospel à 20 h 30 dans l’église LUNDI 2 Relais Assistante Maternelle (RAM) Permanence sans rendez-vous au  bureau du C.C.A.S. de 13 h 30 à 16 h 30 SAMEDI 7 Club Cyclotouriste Vente licences à 16 h à la salle René  Tramier DIMANCHE 8 Solidarité Althénoise Loto à 16 h à la salle René Tramier Centre de Vie La Garance Marché de Noël à la Garance MERCREDI 11 AMAV Permanence en Mairie de 9 h à 12 h C.C.A.S Repas de Noël offert aux séniors à 12 h  à la salle René Tramier JEUDI 12 Architecte Conseil Permanence en Mairie sur rendez-vous  à partir de 14 h 30 (04 90 62 01 02) DIMANCHE 15 Amicale des Sapeurs Pompiers Loto à 15 h à la salle René Tramier LUNDI 16 Relais Assistante Maternelle (RAM) Permanence avec rendez-vous au  bureau du C.C.A.S. de 14 h à 16 h 30MERCREDI 18 École de Musique du Thor Spectacle à 14 h à la salle René Tramier SAMEDI 21 Larguez Les Am’Arts Spectacle de fin d’année à 17 h à la salle  René Tramier MERCREDI 25 FÉRIÉ – Noël JEUDI 26 Le secrétariat de la Mairie sera fermé JANVIER MERCREDI 1er FÉRIÉ – Jour de l’An JEUDI 2 Le secrétariat de la Mairie sera fermé DIMANCHE 5 M.J.C. Loto à 16 h à la salle René Tramier MERCREDI 8 Municipalité Thé dansant à partir de 14 h 30 à la salle  René Tramier Inscription au 06 26 91 76 72 JEUDI 9 Municipalité Voeux à la population à 18 h 30 à la  salle René Tramier  Chères Althénoises, Chers Althénois,  Une page de l’histoire communale vient de se tourner  avec le départ de Pascale Gerthoux qui a dirigé les  services en tant que directrice générale des services  pendant 13 ans (voir p.4). Stéphanie Delubac, une  enfant du pays qui connaît parfaitement les rouages  communaux, a accepté de lui succéder et a été nommée  directrice administrative. Je suis convaincu qu’elle saura  faire face à ce nouveau défi professionnel qui donne  une orientation décisive à sa carrière et je lui souhaite  une pleine réussite. Raymond d’Haen qui habitait sur la commune depuis si longtemps que l’on avait  oublié qu’il n’était pas un résident permanent, s’en est retourné définitivement  avec son épouse Lucette dans sa Belgique natale. Nous garderons le souvenir d’un  homme généreux et discret qui, en 1998, s’est spontanément mis au service de la  commune dans son domaine de prédilection : l’art. Merci pour tout ce que tu as  fait pour notre village Raymond et saches que toi et ton épouse serez toujours les  bienvenus à Althen-des-Paluds. Je voudrais revenir sur trois sujets qui font souvent l’objet de plaintes auprès de la  police municipale ou de moi-même lors de mes permanences hebdomadaires : • Le bruit : La loi est très claire : « aucun bruit particulier ne doit, par sa durée, sa  répétition ou son intensité, porter atteinte à la tranquillité du voisinage ou à la  santé de l’homme, dans un lieu public ou privé » (article R. 1336-5 du Code de la  santé publique). Cela signifie que l’on doit s’abstenir de faire du bruit quelle que soit  l’heure du jour et de la nuit et que l’on doit maîtriser les aboiements des chiens !  Nuisance qui est à l’origine de la majorité des plaintes. La police municipale dont la  mission première est de veiller à la tranquillité de tous est habilitée à intervenir aussi  souvent que nécessaire et se doit de sanctionner les abus. • Les ordures ménagères : Est-ce si compliqué de sortir son conteneur à ordures  ménagères le dimanche soir pour le rentrer le lundi soir, et le mercredi soir pour le  rentrer le jeudi soir ? Est-ce si compliqué de sortir son sac jaune le mardi soir pour  le ramassage du mercredi ? Ce rappel n’est pas le premier que nous faisons. Nous  ne verbalisons les contrevenants qu’en dernière extrémité (contravention 35 €),  car nous préférons le dialogue à la verbalisation mais les abus sont vraiment trop  nombreux. • Les crottes de chiens : Alors que nous avons installé des « Canicrottes » un peu  partout dans le centre-ville afin d’inciter les propriétaires de chiens à ramasser les  excréments de leurs animaux, nous constatons hélas trop souvent que les trottoirs  sont souillés. Les jardins publics, notamment ceux de Montecarlo et de Mylau,  espaces de détente pour de nombreuses familles avec des enfants, servent aussi de  lieux d’aisance pour les chiens, parfois sous le regard bienveillant de leurs maîtres.  Je rappelle qu’ils s’exposent à une amende de 68 €. Notre commune est paisible, conviviale, agréable à vivre, verte ; les services  techniques font tout leur possible pour la maintenir dans un état de propreté  irréprochable mais ils ne peuvent pas être partout à la fois et le respect de sa  propreté est aussi l’affaire de tous. Alors un peu de civisme et de savoir vivre ! En ce mois de novembre nous approchons à grands pas de la plus belle des fêtes  dont le prélude sera la 18e édition du « Marché de noël féerique » qui aura lieu du  29 novembre au 1er décembre. La ville, la place de l’Europe, notre église, le parvis  de la mairie, la salle des fêtes René Tramier vont briller de mille feux grâce aux  nouvelles illuminations acquises cette année (sur le budget communautaire et avec  modération ! ) Je vous souhaite de très belles fêtes de fin d’année et une bonne lecture de la  présente édition de « L’Écho Althénois ».  Michel TERRISSE SOMMAIRE ACTUALITÉS  ................................. 4  • CCAS • Départ de Pascale Gerthoux • Nouveaux arrivants • 11 novembre • Trophée BBR • Médailles du travail • Voeux 2020 TRAVAUX  ....................................... 5 • Aménagement au jardin de Montecarlo • Réseaux d’assainissement collectif  • Parking de l’école Simone Veil • Le pont : travaux de nuit • Radar pédagogique • Élagage • Canalisations de plomb JEUNESSE  ...................................... 6  • Fin des déchets plastiques à la cantine • Un midi entre copains contre le harce - lement scolaire • ALSH et Accueil jeunes : séjours ski  • Journée famille au Pré aux chênes • École maternelle :  pré-inscription  • Crèche les Petites Puces : 10 ans ! FESTIVITÉS ET CUL TURE  ............ 7 • Retour sur le salon peinture / sculpture • Marché de Noël féerique VIVRE À AL THEN / ÉCONOMIE  LOCALE  ...................................... 8-9 • Centre de vie La Garance : marché de  Noël • In memoriam : Daniel Prot • Relais Assistants Maternels • CAUE : Conseil d’Architecture d’Urba- nisme et de l’Environnement • STOP à la violence faite aux femmes • Trail des uniformes • Sophrologie • Architecte d’intérieur et designer d’es- paces • La boulangerie d’Althen • État civil • Le billet culture d’Yves-Michel Allenet ASSOCIATIONS  ................... 10 -11 • Bibliothèque pour tous • Comité des jumelages : soirée ita- liennne • Don du sang  • Amicale laïque : changement de bureau  • École de danse et de musique du Thor • MJC : reprise des randonnées pédestres • Festiv’Althen • Festival des jeux de l’esprit • Les Sorgues Vertes • Fête des associations • Démarrage des lotos • Larguez les am’Arts 2019-2020 INFOS UTILES  ............................. 12 • Coupon d’inscription repas du CCASInscription sur les listes électorales : Les prochaines élections municipales  auront lieu les 15 et 22 mars 2020.  La date limite pour s’inscrire sur les  listes électorales est le 7 février 2020. Permanences de la Mairie :  Du 23 au 31 décembre 2019 inclus, le  secrétariat de la Mairie sera ouvert de  9 h à 17 h sans interruption.",azeazefv
